system:index,avg_rad,.geo
166_0,0.13047415,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.47507982738676,27.836544866653675]}"
167_0,0.04931024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.15193002810648,11.635428717558103]}"
168_0,0.18921375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.19572664543485,13.634180224724037]}"
169_0,0.2727893,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.41094926466434,24.34658998784933]}"
170_0,0.08903484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95031148409525,8.114032803809579]}"
171_0,0.4308682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.58612074506765,30.401235002814907]}"
172_0,0.060597163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.54793485103747,17.299306583931685]}"
173_0,0.06385503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.87483012881995,17.393629688764236]}"
174_0,0.18159215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.44101246081799,35.71926148480247]}"
175_0,0.23609452,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.662850593177,28.68545281014662]}"
176_0,0.19643866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.3520563762809,30.253012980935186]}"
177_0,0.024841206,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.30900585687094,14.487579744637584]}"
178_0,0.18735431,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.03103051370954,27.957817430009808]}"
179_0,0.109192036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.83927056641437,35.602480497866935]}"
180_0,0.13483576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.9897308820493,33.42855751029769]}"
181_0,0.42898944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.40520919540967,19.88196302577531]}"
182_0,0.05136395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.1731394173754,14.96368684522093]}"
183_0,0.02739253,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.71611776935205,8.100558074547786]}"
184_0,0.14676282,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.95230607484771,20.932991908195152]}"
185_0,0.23139492,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.16628020124314,17.353205500978856]}"
186_0,0.15702292,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.31275133537314,35.59798892144634]}"
187_0,0.09038697,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.84063341629472,8.118524380230175]}"
188_0,0.09588546,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.7853716493672,11.954330643420533]}"
189_0,0.14786795,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75143362875488,21.64715255907017]}"
190_0,0.07045721,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.44688187602911,6.371301152617707]}"
191_0,0.042791966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.39072967631655,7.363939541569778]}"
192_0,0.15891261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.72959249861384,36.635543074604385]}"
193_0,0.29123163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.04588308176186,25.26736315407184]}"
194_0,0.15498513,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.74593726250296,28.09256472262774]}"
195_0,0.12657332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.10227898447717,24.966427533891803]}"
196_0,0.14203398,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.25212254815015,34.71763994300921]}"
197_0,0.15809295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.64512799049736,29.970043666437537]}"
198_0,0.085447095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.65049501079281,11.518647730622565]}"
199_0,0.15789793,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.64201425286728,37.165549092234905]}"
200_0,0.15782365,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.82229406165312,33.32974282904455]}"
201_0,0.60670996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.95953833993919,24.467862551205467]}"
202_0,0.09528411,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.77163822819249,21.745967240323317]}"
203_0,0.10062272,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.12386142270529,9.021331240770294]}"
204_0,0.058898643,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.38424350914349,7.404363729355156]}"
205_0,0.12565972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.87770016344729,36.78825667290471]}"
206_0,0.042072844,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.38623809989596,13.908166386380492]}"
207_0,0.24064156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.56852748834444,37.29580480843224]}"
208_0,0.15886381,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.67906601110967,31.178277723578294]}"
209_0,0.1270694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.5306002862272,27.20772416777001]}"
210_0,0.05817791,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.30900585687094,6.335368541252926]}"
211_0,0.04943356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.41506779212573,18.866866754720252]}"
212_0,0.23208562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.65873206571561,13.265870958235034]}"
213_0,0.6388481,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.64725192720628,26.574411892465747]}"
214_0,0.040597036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.72884640069545,8.603614633654718]}"
215_0,0.10517567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.11936984628468,9.03031439361149]}"
216_0,0.072147965,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.90627116376413,6.968680816557188]}"
217_0,0.064029016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.8660906789815,10.485585153885115]}"
218_0,0.1439983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.95267912380692,28.609096010996463]}"
219_0,1.5763977,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.63140955823282,28.37104246070479]}"
220_0,0.046873547,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.16553410332473,15.911409469967026]}"
221_0,0.41261095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.34918634165358,22.334363751421606]}"
222_0,0.1620495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.65698117796587,36.83766401353128]}"
223_0,0.20143075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.78375010757394,37.080209140243554]}"
224_0,0.05740222,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.4756965793487,14.743599600611647]}"
225_0,0.050829783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.03427359729608,17.501427522858577]}"
226_0,1.4417678,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.60882233017337,22.496060502563118]}"
227_0,0.15738045,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.94007983841999,36.31664114874196]}"
228_0,0.21601857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.55779344775353,21.045281318710092]}"
229_0,0.047993544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.47282654472137,12.407979861900891]}"
230_0,0.04649593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.61156301884424,12.250774687179975]}"
231_0,0.5602118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.55816649671273,22.078343895447542]}"
232_0,0.117494285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.54094628894875,21.0273150130277]}"
233_0,0.043298002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.66346734513894,10.606857717241251]}"
234_0,0.069235295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.4088253279554,8.18589802653914]}"
235_0,0.2504915,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.63552808569422,31.78464054035897]}"
236_0,0.06921986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.5549234131262,17.16006771489316]}"
237_0,0.029644698,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.46334099696452,6.53299790375922]}"
238_0,0.16526903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.98162317308297,35.97528134077654]}"
239_0,0.11497712,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.70327478096237,8.284712707792288]}"
240_0,0.04798008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.3505641804441,17.070236186481207]}"
241_0,0.06759152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.144697763015,10.018461206142964]}"
242_0,0.055874173,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.55853954567193,17.77990526093563]}"
243_0,0.055521917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.16128622990688,15.650898037572365]}"
